year,local,CTPRVN_CD,CTP_ENG_NM,CTP_KOR_NM,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47
2021,광주,29,Gwangju,광주광역시,"2,690,021","1,898,873","786,585","98,741","94,177","24,960,044","20,954,792","3,004,489","3,084,079","2,083,316",-1.76,"6,629,010","6,512,643","6,627,286","1,723","7,339,990","6,053,432","301,250","985,309",85.8,39.15,46.67,"1,934,199","2,305,433","4,940,085","1,278","1,852,809","43,454,904","41,118,247",10.9,"10,149,444","1,103,550",49.6,"4,798,346","232,644",40.8,60.7,14.8,"1,441,611",더불어민주당,7th,이용섭,더불어민주당,84.07,나경채,정의당,5.99
2021,대전,30,Daejeon,대전광역시,"2,048,740","1,105,379","841,925","101,436",0,"27,518,955","23,283,285","3,288,357","3,578,514","2,631,201",-2.35,"6,216,272","6,070,308","6,187,437","28,835","6,716,367","5,703,986","316,756","695,625",87.1,39.71,47.44,"1,872,444","2,236,563","4,714,970","1,129","1,653,361","46,379,776","42,368,245",10.4,"9,487,828","984,052",45,"4,067,505","197,470",39.9,60.1,15.2,"1,452,251",더불어민주당,7th,허태정,더불어민주당,56.41,박성효,자유한국당,32.16
2021,울산,31,Ulsan,울산광역시,"1,790,386","1,338,211","347,532","104,644",0,"18,515,542","14,367,709","990,949","3,297,454","140,570",-0.94,"4,175,321","4,135,926","4,197,144","-21,823","4,418,614","3,656,302","342,998","419,314",82.1,39.17,42.9,"1,279,006","1,400,636","3,265,265","1,271","1,444,000","77,683,017","69,621,279",10.1,"6,757,167","685,588",43.2,"2,775,911","143,655",49.6,65.2,13.6,"1,121,592",더불어민주당,7th,송철호,더불어민주당,52.88,김기현,자유한국당,40.07
2021,세종,36,Sejong-si,세종특별자치시,"847,970","494,474","311,171","74,768","32,443","12,156,260","8,987,874","409,773","2,825,891","67,277",-0.34,"1,731,379","1,725,483","1,731,871",-492,"2,083,399","1,583,745","183,856","315,798",80.6,40.85,39.77,"558,950","544,241","1,368,309","2,067","735,600","13,898,917","12,489,323",7.8,"1,709,846","133,222",30.2,"470,292","46,126",58.8,65.8,10.1,"371,895",더불어민주당,7th,이춘희,더불어민주당,71.3,송아영,자유한국당,18.06
2021,경기,41,Gyeonggi-do,경기도,"12,572,124","3,775,398","6,827,647","2,193,177","224,098","85,983,537","41,057,061","13,620,250","33,448,849","2,142,622",-3.91,"36,373,067","34,949,812","36,035,672","337,395","39,449,399","35,414,408","274,040","3,760,951",91.8,43.61,48.16,"10,910,704","12,048,712","25,017,226",941,"12,636,100","527,046,766","496,672,331",15.7,"82,602,938","12,949,115",40.4,"31,646,076","1,715,424",57.3,67.2,13.9,"13,565,450",더불어민주당,7th,이재명,더불어민주당,56.4,남경필,자유한국당,35.51
2021,강원,42,Gangwon-do,강원도,"3,617,988","1,335,295","2,250,391","49,836","17,534","22,332,992","15,481,126","2,925,315","4,401,796","475,245",-2.72,"7,446,565","7,244,372","7,475,766","-29,202","7,812,278","6,998,857",0,"813,421",88,29.4,58.61,"1,738,625","3,465,633","5,912,800",987,"1,523,000","50,659,583","46,476,220",6.5,"19,121,554","1,236,341",31.5,"5,586,331","439,727",24.5,67.5,21.7,"1,538,492",더불어민주당,7th,최문순,더불어민주당,64.73,정창수,자유한국당,35.26
2021,충북,43,Chungcheongbuk-do,충청북도,"1,616,334","1,117,348","511,442","100,267","112,723","17,052,809","11,137,777","1,384,309","4,773,621","242,899",2.35,"6,328,241","6,476,715","6,298,224","30,017","6,649,840","5,999,408",0,"650,432",89.7,23.09,66.58,"1,200,178","3,461,101","5,198,738",858,"1,373,152","74,766,578","70,139,551",7.1,"15,996,096","1,130,971",34.2,"5,156,863","318,517",28.3,63.2,18.9,"1,597,427",더불어민주당,7th,이시종,더불어민주당,61.15,박경국,자유한국당,29.66
2021,충남,44,Chungcheongnam-do,충청남도,"1,841,781","1,202,825","652,294","128,730","142,067","22,630,451","15,550,804","1,865,198","5,699,086","484,637",-1.04,"8,748,993","8,658,069","8,723,626","25,367","9,251,942","8,381,069",0,"870,873",90.3,28.13,62.21,"2,032,361","4,495,495","7,225,893","1,104","2,341,800","124,586,926","118,002,148",8.2,"22,268,691","1,818,032",32.5,"6,700,666","529,544",32.3,64.4,19.8,"2,119,257",더불어민주당,7th,양승조,더불어민주당,62.55,이인제,자유한국당,35.1
2021,전북,45,Jeollabuk-do,전라북도,"1,438,975","761,066","550,125","127,784",0,"21,232,342","14,927,252","1,432,942","5,009,526","137,378",-0.49,"8,508,914","8,467,646","8,521,045","-12,131","8,996,732","8,115,494",0,"881,238",90.4,23.14,67.22,"1,650,537","4,794,053","7,131,470",887,"1,600,602","55,461,662","50,398,818",5.6,"21,303,469","1,194,647",33.9,"6,848,928","383,098",23.1,60.8,22.3,"1,786,855",더불어민주당,7th,송하진,더불어민주당,70.57,임정엽,민주평화당,19.11
2021,전남,46,Jellanam-do,전라남도,"2,069,627","1,583,776","530,139","105,412","149,700","32,562,498","24,921,707","1,917,598","6,263,586","540,394",0.21,"10,158,393","10,180,094","10,176,591","-18,197","10,901,157","9,933,997",0,"967,161",91.1,25.46,65.63,"2,101,328","5,417,330","8,254,821","1,032","1,910,000","88,266,312","77,027,126",8.1,"27,031,984","2,193,171",27.2,"6,863,811","477,706",22.2,63.1,24.3,"1,832,803",더불어민주당,7th,김영록,더불어민주당,77.08,민영삼,민주평화당,10.58
2021,경북,47,Gyeongsangbuk-do,경상북도,"2,701,310","2,060,760","558,807","171,539","89,796","37,995,225","28,599,502","2,388,847","7,597,703","590,826",0.35,"11,288,533","11,327,777","11,268,554","19,979","11,997,324","10,640,197",0,"1,357,127",89.9,25.28,64.58,"2,358,859","6,026,423","9,332,000",919,"2,425,000","112,784,772","104,960,491",8.4,"30,083,077","2,534,686",31.5,"8,876,572","602,469",24.9,64.1,22.7,"2,626,609",더불어민주당,7th,이철우,자유한국당,52.11,오중기,더불어민주당,34.32
2021,경남,48,Gyeongsangnam-do,경상남도,"2,620,770","1,388,466","866,583","384,071","18,350","31,021,113","21,542,154","2,090,906","7,544,333","156,279",-2.76,"11,826,783","11,500,637","11,856,084","-29,301","12,375,641","11,175,019",0,"1,200,622",91.9,28.04,63.84,"2,654,261","6,042,315","9,464,811",966,"3,225,365","112,073,936","105,347,557",10.2,"29,402,723","3,010,756",34.9,"9,746,220","527,076",33.5,62.9,18.4,"3,314,183",더불어민주당,7th,김경수,더불어민주당,52.81,김태호,자유한국당,42.95
2021,제주,50,Jeju-do,제주특별자치도,"2,086,252","1,789,566","295,150","1,536",0,"29,342,240","26,571,449","1,437,659","1,669,112","335,981",-1.6,"5,743,328","5,651,285","5,731,407","11,921","6,381,093","5,384,494","427,527","569,072",78.6,39.28,39.31,"1,926,474","1,927,980","4,904,689","2,257","1,522,448","20,048,530","18,175,224",10.9,"5,622,850","611,012",27.5,"1,434,412","114,605",32.7,62.5,16.3,"676,759",더불어민주당,7th,원희룡,무소속,51.72,문대림,더불어민주당,40.01
2022,서울,11,Seoul,서울특별시,,,,,,,,,,,,,,,,,,,,78.8,49.78,29.02,"15,603,525","9,094,201","31,342,460","2,429","23,095,574",,,,,,,,,76.3,78.6,17.6,"9,428,372",국민의힘,8th,오세훈,국민의힘,59.05,송영길,더불어민주당,39.23
2022,부산,26,Busan,부산광역시,,,,,,,,,,,,,,,,,,,,81.2,35.55,45.61,"3,956,384","5,075,089","11,128,167","1,445","4,842,392",,,,,,,,,46.9,59.6,21.5,"3,317,812",국민의힘,8th,박형준,국민의힘,66.36,변성완,더불어민주당,32.23
2022,대구,27,Daegu,대구광역시,,,,,,,,,,,,,,,,,,,,84.2,39.52,44.63,"3,172,861","3,583,051","8,027,600","1,476","3,520,000",,,,,,,,,47.9,64.8,18.4,"2,363,691",국민의힘,8th,홍준표,국민의힘,78.75,서재헌,더불어민주당,17.97
2022,인천,28,Incheon,인천광역시,,,,,,,,,,,,,,,,,,,,84,40.44,43.6,"3,771,828","4,066,425","9,326,396","1,483","4,372,222",,,,,,,,,52.8,66.5,15.6,"2,967,314",국민의힘,8th,유정복,국민의힘,51.76,박남춘,더불어민주당,44.55
2022,광주,29,Gwangju,광주광역시,,,,,,,,,,,,,,,,,,,,87.5,40.56,46.89,"2,299,853","2,658,742","5,670,155","1,496","2,156,962",,,,,,,,,41.1,62.4,15.6,"1,431,050",국민의힘,8th,강기정,더불어민주당,74.91,주기환,국민의힘,15.9
2022,대전,30,Daejeon,대전광역시,,,,,,,,,,,,,,,,,,,,87.7,42.84,44.9,"2,299,065","2,409,458","5,366,837","1,405","2,039,942",,,,,,,,,42.4,64,16.1,"1,446,072",국민의힘,8th,이장우,국민의힘,51.19,허태정,더불어민주당,48.8
2022,울산,31,Ulsan,울산광역시,,,,,,,,,,,,,,,,,,,,80.6,39.72,40.91,"1,453,488","1,496,941","3,659,112","1,407","1,578,000",,,,,,,,,48.7,66.7,14.7,"1,110,663",국민의힘,8th,김두겸,국민의힘,59.78,송철호,더불어민주당,40.21
2022,세종,36,Sejong-si,세종특별자치시,,,,,,,,,,,,,,,,,,,,81.7,41.92,39.8,"662,335","628,936","1,580,135","2,219","825,098",,,,,,,,,56.9,63.4,10.5,"383,591",국민의힘,8th,최민호,국민의힘,52.83,이춘희,더불어민주당,47.16
2022,경기,41,Gyeonggi-do,경기도,,,,,,,,,,,,,,,,,,,,91.2,47.33,43.9,"14,188,827","13,159,754","29,975,489","1,264","17,144,600",,,,,,,,,61.6,70.7,14.7,"13,589,432",국민의힘,8th,김동연,더불어민주당,49.06,김은혜,국민의힘,48.91
2022,강원,42,Gangwon-do,강원도,,,,,,,,,,,,,,,,,,,,88.3,31.93,56.39,"2,035,796","3,595,133","6,376,000","1,148","1,766,500",,,,,,,,,24.7,71.6,22.8,"1,536,498",국민의힘,8th,김진태,국민의힘,54.07,이광재,더불어민주당,45.92
2022,충북,43,Chungcheongbuk-do,충청북도,,,,,,,,,,,,,,,,,,,,89.5,27.66,61.8,"1,524,689","3,406,224","5,511,957","1,045","1,669,965",,,,,,,,,30.2,67.5,19.9,"1,595,058",국민의힘,8th,김영환,국민의힘,58.19,노영민,더불어민주당,41.8
2022,충남,44,Chungcheongnam-do,충청남도,,,,,,,,,,,,,,,,,,,,90.2,30.26,59.95,"2,366,152","4,687,940","7,820,000","1,285","2,724,200",,,,,,,,,33.1,67.1,20.6,"2,123,037",국민의힘,8th,김태흠,국민의힘,53.87,양승조,더불어민주당,46.12
2022,전북,45,Jeollabuk-do,전라북도,,,,,,,,,,,,,,,,,,,,90.2,24.86,65.33,"1,849,744","4,860,808","7,440,809","1,040","1,858,918",,,,,,,,,23.8,65.5,23.2,"1,769,607",국민의힘,8th,김관영,더불어민주당,82.11,조배숙,국민의힘,17.88
2022,전남,46,Jellanam-do,전라남도,,,,,,,,,,,,,,,,,,,,91.4,30.77,60.59,"2,786,911","5,488,454","9,058,346","1,353","2,480,000",,,,,,,,,24.2,67.5,25.2,"1,817,697",국민의힘,8th,김영록,더불어민주당,75.74,이정현,국민의힘,18.81
2022,경북,47,Gyeongsangbuk-do,경상북도,,,,,,,,,,,,,,,,,,,,88.5,27.67,60.83,"2,700,084","5,935,301","9,757,400","1,029","2,702,000",,,,,,,,,25.6,69.1,23.8,"2,600,492",국민의힘,8th,이철우,국민의힘,77.95,임미애,더불어민주당,22.04
2022,경남,48,Gyeongsangnam-do,경상남도,,,,,,,,,,,,,,,,,,,,91.2,28.89,62.32,"2,919,907","6,299,918","10,108,293","1,058","3,505,467",,,,,,,,,32.8,65.1,19.5,"3,280,493",국민의힘,8th,박완수,국민의힘,65.7,양문석,더불어민주당,29.43
2022,제주,50,Jeju-do,제주특별자치도,,,,,,,,,,,,,,,,,,,,79.5,39.02,40.52,"2,088,390","2,169,085","5,352,701","2,462","1,666,070",,,,,,,,,32.7,66.1,17.1,"678,159",국민의힘,8th,오영훈,더불어민주당,55.14,허항진,국민의힘,39.48
